FIPS,y,BreachesPer100K,CensusMean,OpProfitMargin,CapitalExp,OpIncome,AR,BadDebt,BedUtil,OutpatientVisits,ALOS,Pop2020,PopDensity,Native,Hispanic,Black,Asian,Prop65,UE2019,Poverty,AcuteBeds,CMI,PedTrauma,MedCenter
37081,0,0,484.4,0.051333333,11979099.67,56825049.33,382716489.7,113384961,0.657,329024,4.866666667,537174,321.1133945,0.004,0.078,0.335,0.047805739,0.155,4.1,15.4,1012,1.71,0,0
37083,0,0,61.1,-0.117,2681169,-10228308,18369377,15015089,0.611,32069,5.3,50010,26.67957588,0.035,0.028,0.526,0.00789842,0.214,5.7,22,106,1.45,0,0
37085,0,0,69,-0.024,7357029,-2827471,212093890,35116438,0.547,48812,4.9,135976,88.23245077,0.008,0.124,0.203,0.010347414,0.128,4.6,14.4,126,1.29,0,0
37087,0,0,41.7,0.008,3485705,1105160,16873876,23457899,0.345,139521,4.4,62317,43.46543853,0.005,0.038,0.01,0.005102941,0.25,3.4,13.1,122,1.54,0,0
37089,0,0,56.7,-0.0335,16281209,-7041597,59510774.5,13116172.5,0.472,278453,3.9,117417,121.5641745,0.003,0.101,0.031,0.012996414,0.264,3.3,9.7,233,1.63,0,0
37091,0,0,40,-0.006,419955,-546052,39065467,8573821,0.572,40242,5.4,23677,25.88529168,0.011,0.037,0.586,0.007517844,0.204,5.2,23.2,70,1.38,0,0
37097,0,0,35.2,0.1325,2051877.5,16937532.5,30643590,7739656.5,0.284,42416.5,4.15,181806,122.251348,0.002,0.075,0.121,0.022254491,0.162,3.6,9.5,410,1.54,0,0
37099,0,0,30.9,0.035,13417710,4225034,15210197,16947254,0.377,101941,5.2,43938,34.53747474,0.077,0.056,0.021,0.006736765,0.199,4.1,16.7,82,1.64,0,0
37101,0,0,113.3,0.054,10018959,14589681,22431529,37811368,0.633,94690,3.9,209339,102.1523722,0.005,0.135,0.151,0.005493482,0.136,3.6,11.7,179,1.49,0,0
37105,0,0,29.8,-0.083,2391749,-5895272,9871029,15863001,0.235,26086,3.9,61779,93.51847898,0.007,0.192,0.194,0.010424254,0.168,4.5,15.7,127,1.35,0,0
37107,0,0,72.5,-0.074,8226623,-8454799,12933010,23978603,0.417,32270,5.1,55949,54.12865229,0.003,0.076,0.388,0.00475433,0.202,3.8,22.1,1086,1.37,0,0
37109,0,0,51.6,0.284,3351462,44133011,29331268,24603859,0.511,66138,4.2,86111,112.3833805,0.002,0.071,0.05,0.006456783,0.179,3.5,10.3,101,1.37,0,0
37111,0,0,18.2,-0.335,703218,-15971598,20152423,3648476,0.607,59297,4,45756,40.15524564,0.004,0.06,0.036,0.007365154,0.208,3.8,15.4,49,1.31,0,0
37113,0,0,15.9,-0.086,1009590,-3744028,12962843,3148642,0.454,41153,3.6,35858,26.85275346,0.006,0.069,0.013,0.007446037,0.289,3.9,16.3,49,1.16,0,0
37119,1,0.090061206,758.3714286,0.172,71690935,101690833.3,735595481.1,202110820.3,0.736285714,1047090.143,4.971428571,1110356,818.8181513,0.002,0.13,0.308,0.054852678,0.115,3.6,11.7,2212,1.659,1,1
37121,0,0,13.8,-0.144,1755596,-5750915,9382433,2462263,0.552,42730,4,14964,26.11334292,0.004,0.053,0.003,0.003007217,0.255,4.6,16.1,25,1.16,0,0
37125,0,0,285.35,0.1055,36275302,82771006,186133154.5,81824304.5,0.69,314458,4.9,100880,55.82803865,0.008,0.065,0.126,0.013015464,0.24,3.8,10.5,412,1.81,0,0
37127,0,0,142.1,0.042,10826373,13629662,24341687,42676541,0.441,88439,4.6,94298,67.36823453,0.006,0.068,0.391,0.009501792,0.19,4.8,14.2,322,1.52,0,0
37129,0,0,533.3,-0.0915,3473536430,-107660676.5,422366120.5,118106185.5,0.766,349638,6.15,234473,471.0161896,0.002,0.054,0.137,0.012837299,0.184,3.6,15.3,769,1.315,0,0
37135,1,0.673509523,1415.6,0.063,303490974,212171344,653845496,266061448,0.739,1582032.5,6.65,148476,144.2067638,0.005,0.084,0.112,0.074799968,0.146,3.3,12.4,803,2.19,1,1
37139,0,0,45.5,-0.181,2293093,-21057911,19286000,17052211,0.464,66018,3.9,39824,67.7720985,0.001,0.051,0.364,0.016623142,0.172,4.6,18.2,91,1.42,0,0
37147,1,0.553274834,688.3,0.023,49692179.5,37662539.5,700637390.5,117128899.5,0.6675,419801.5,5.5,180742,106.9719757,0.003,0.061,0.345,0.016957874,0.139,4.2,23.2,913,2,1,1
37155,0,0,163.2,-0.067,6418506,-17638281,157069137,27599528,0.633,196063,5.1,130625,53.24166451,0.392,0.087,0.239,0.006361722,0.157,5.4,24.5,246,1.48,0,0
37157,1,1.098780354,29.4,-0.226,8174337,-11859757,4490837,10231455,0.272,24457,4.4,91010,62.1237136,0.004,0.06,0.184,0.006405889,0.209,4.4,17.9,108,1.28,0,0
37159,0,0,123.4,-0.059,28575822,-13765166,97527919,19315681,0.653,90256,5.1,142088,107.2586234,0.003,0.086,0.159,0.008698835,0.179,4,16.3,169,1.45,0,0
37161,0,0,27.5,-0.053,954508,-3918304,9221700,11003845,0.231,37266,4.3,67029,45.7699468,0.005,0.042,0.096,0.004371242,0.222,4.9,19.1,111,1.5,0,0
37165,0,0,69.5,-0.024,21408597,-4574497,93844830,25912394,0.716,96336,4.1,34823,42.12951939,0.113,0.029,0.389,0.007868363,0.188,6.6,26.9,97,1.51,0,0
37167,0,0,33.6,0.129,12200965,12002581,40612999,15307941,0.346,50719,3.9,62806,61.37171485,0.003,0.041,0.11,0.01867656,0.193,3.7,13.2,97,1.35,0,0
37175,0,0,13.6,-0.151,6328364,-7479487,9787916,1948949,0.546,53335,3,34385,35.08166955,0.003,0.033,0.045,0.003228152,0.314,3.7,12.8,25,1.24,0,0
37179,0,0,101.2,0.164,27453496,39070997,115875668,40011192,0.556,89680,4.6,239859,146.3755705,0.003,0.11,0.112,0.025644233,0.13,3.5,7,182,1.49,0,0
37181,0,0,51.4,-0.044,4001522,-5374389,22967346,50399685,0.463,80300,5.2,44535,68.12674553,0.003,0.076,0.499,0.006466824,0.191,5.8,26.3,91,1.4,0,0
37183,0,0,379.7,0.0452,69909944.4,27492027.2,179362466.4,88690283.6,0.763,259290,4.98,1111761,514.1854766,0.003,0.101,0.198,0.062901109,0.12,3.3,8.4,1406,1.828,0,0
37189,0,0,33.9,0.077,7388134,11676989,16232007,17527693,0.357,82086,3.5,56177,69.42628287,0.006,0.035,0.016,0.009185254,0.164,3.5,21.2,95,1.59,0,0
37191,0,0,123.7,0.085,5888812,22721687,25281547,31613087,0.517,98572,5.1,123131,85.82721043,0.003,0.115,0.303,0.012969926,0.169,4.1,20.2,261,1.61,0,0
37193,0,0,30.9,-0.055,4951110,-4361732,43308502,14511036,0.402,50494,3.7,68412,35.00678448,0.003,0.063,0.04,0.006124656,0.222,4.1,18.9,93,1.33,0,0
37195,0,0,74.4,0.01,33277869,1344460,17521664,27377316,0.276,46623,4.6,81801,85.92426624,0.003,0.102,0.391,0.007872764,0.187,5.8,21.1,270,1.47,0,0
38015,1,1.045740698,134.7666667,-0.258666667,57261953.33,-85931936.33,163497278.7,12340901.67,0.545666667,234801.6667,4.8,95626,22.61617598,0.037,0.023,0.021,0.006462678,0.166,2.4,7.4,386,1.915,0,0
38017,0,0,240.35,-0.031,22292016,-43654934,104805079.5,18198718,0.6935,552507,5.1,181923,39.79722378,0.009,0.026,0.051,0.02929811,0.125,2,10.4,601,1.94,0,1
38035,0,0,111.4,-0.096,18405575,-49922156,158483536,41928513,0.451,361425,4.8,69451,18.67247568,0.024,0.041,0.04,0.02722783,0.133,2.1,12.9,283,1.37,0,0
38101,0,0,90.5,0.162,6894829,76417873,173518351,17256154,0.5515,258205.5,4.9,67641,12.97380989,0.021,0.059,0.038,0.017149362,0.132,2.5,10.8,177,1.425,0,0
39003,0,0,116.7,0.083,24674819,25725113.5,115971213.5,20722885.5,0.569,128774.5,4.3,102351,98.18031165,0.002,0.03,0.118,0.00748405,0.181,4,14.4,443,1.69,0,0
39005,1,1.869718047,20.7,0.068,5790425,5575140,27364702,2673149,0.53,67628,3.6,53484,48.82310862,0,0.013,0.008,0.007404083,0.191,4.2,10.4,39,1.31,0,0
39007,1,1.028372806,39.7,-0.279,5407972,-32209347,98229820,8280857,0.351,177931,3.7,97241,53.47730875,0.002,0.041,0.035,0.004997892,0.196,4.8,17.4,268,1.308,0,0
39009,0,0,15.7,0.252,3759219,34712292,34818997,6603990,0.242,91320,2.9,65327,50.08253295,0.003,0.019,0.028,0.027262847,0.136,5.3,30.7,64,1.47,0,0
39017,0,0,82.4,0.0555,12065929,14239968.5,95309459,15432464.25,0.55325,91917,4.25,383134,317.0217553,0.001,0.046,0.079,0.030427996,0.151,3.8,12.4,535,1.54,0,0
39023,0,0,139.8,0.044,24592520,11675888,95853951,26372830,0.608,120386,4.3,134083,130.4478534,0.001,0.033,0.078,0.006234944,0.197,4.3,14.9,254,1.99,0,0
39025,0,0,77.1,0.047,48832578,5831349,46570550,19996952,0.524,78121,4.1,206428,176.2898139,0.001,0.019,0.014,0.012294844,0.169,3.7,8.2,147,1.52,0,0
39029,0,0,36.8,-0.026,3981331,-1664693,212707541,7479390,0.317,43452,3.6,101883,73.95239173,0.001,0.017,0.022,0.001374125,0.212,4.8,15.1,219,1.42,0,0
39031,0,0,15.2,0.197,3433550,10435621,96740931,5348849,0.271,26974,3.5,36600,25.05800312,0.002,0.01,0.011,0.003005464,0.198,5.8,15.4,56,1.5,0,0
39033,0,0,13.7,0.301,6023711,36738962,25953660,4571121,0.549,65066,3.3,41494,39.87431908,0.001,0.016,0.009,0.00559117,0.214,4.7,14,50,1.35,0,0
39035,3,0.242900819,429.6611111,-0.101833333,93598898.72,-182673597.1,289228205,32955156.72,0.521944444,774714.5,4.572222222,1235072,1043.043717,0.001,0.058,0.293,0.029857369,0.186,4.2,17.9,4799,1.719,1,1
39039,0,0,8.4,0.086,1329852,5831868,23590066,5388842,0.335,47077,70,38087,35.74063141,0.004,0.098,0.016,0.003990863,0.192,4.2,9.1,73,1.203,0,0
39043,0,0,87.6,-0.123,17933283,-27619834,114559767,6548080,0.492,156298,4.4,74266,114.0423262,0.003,0.043,0.086,0.005965045,0.226,4.9,10.6,183,1.47,0,0
39049,3,0.227832643,565.5777778,0.068666667,148600890.4,131658584.8,561590769.9,43538144.11,0.631222222,522712.1111,4.988888889,1316756,954.9014207,0.001,0.054,0.219,0.049385763,0.124,3.5,15.5,3083,1.977,0,1
39053,0,0,43.2,0.185,3186224,33334855,68686571,7287747,0.292,228729,4.3,29898,24.74367338,0.004,0.013,0.024,0.007057328,0.193,5.4,22.1,157,1.46,0,0
39055,0,0,64.6,-0.022,11025303,-3283665,68710830,2508330,0.561,88047,3.9,93649,90.32716364,0.001,0.014,0.012,0.006033166,0.211,3.5,5.7,124,1.59,0,0
39057,0,0,88.3,0.096,117278261,18912106,128559553,14717939,0.684,68500,3.9,168937,157.6961159,0.001,0.028,0.07,0.029235751,0.175,3.7,11.6,178,1.5,0,0
39061,2,0.244656398,694.1666667,0.040083333,178050809.3,68984473.58,633899292.4,114665775.7,0.649833333,880551.25,5.1,817473,777.513565,0.001,0.032,0.256,0.025846725,0.157,3.8,15.4,2371,1.963,0,1
39063,0,0,68.6,0.279,4589004,74622499,38274121,13551893,0.486,132161,4.4,75783,55.07105883,0,0.053,0.014,0.019252339,0.177,3.2,9.9,141,1.57,0,0
39081,0,0,85.2,-0.0895,25552084,-20470312,48329837.5,9310962.5,0.4155,144157,4.6,65325,61.80010576,0.001,0.014,0.054,0.005036357,0.221,5.9,19,171,1.66,0,0
39083,1,1.604569815,31.7,-0.123,28550390,-20509894,78276283,11487207,0.435,161126,4,62322,45.78955511,0.001,0.015,0.01,0.003867013,0.186,3.9,13.8,65,1.54,0,0
39085,0,0,129.3,-0.169,10208033,-53203767,51710410,29114245,0.398,292547,4.5,230149,387.5820195,0.001,0.043,0.04,0.012235552,0.206,3.7,7.5,312,1.57,0,0
39093,0,0,83.25,-0.0925,16621373.5,-17314206.5,86912666.5,19238831,0.4285,132744.5,4.1,309833,243.5336647,0.002,0.098,0.078,0.010876827,0.188,4.3,14.2,528,1.438,0,0
39095,1,0.233455041,213.6,-0.012625,29728681.5,-11624359.5,287824970.9,36655796.5,0.524125,360315,4.6,428348,485.4153498,0.002,0.07,0.186,0.018111442,0.167,4.7,18.7,1881,1.691,1,0
39099,0,0,176.9,0.0685,19923488,16954419,117690194,22959417.5,0.647,153610.5,4.45,228683,214.5655862,0.002,0.058,0.146,0.008623291,0.214,5.7,16.5,554,1.878,0,0
39101,0,0,75.4,0.188,31909409,48621471,78125940,7731787,0.415,110267,4.1,65093,62.24665517,0.001,0.026,0.055,0.006037516,0.182,4.1,16.5,174,1.52,0,0
39103,0,0,74.7,0.007,6135297,880460,22691437,4037349,0.505,43024,4.3,179746,164.6920767,0.001,0.02,0.014,0.012284001,0.185,3.4,6.5,150,1.245,0,0
39109,1,0.934693,50.9,0.066,19306755,8859718,78725182,14686643,0.363,60791,4,106987,101.6159901,0.001,0.016,0.021,0.01312309,0.189,3.7,7.9,119,1.36,0,0
39113,1,0.188080581,445.42,0.0558,107606212,68779588.6,813251520.8,82430689.8,0.5612,395850.2,4.74,531687,444.8312549,0.002,0.028,0.204,0.021108284,0.183,4.2,16.9,1585,1.923,0,1
39119,0,0,140.6,0.023,7107238,10319439,167463401,11368198,0.498,327760,3.7,86215,50.09119409,0.002,0.011,0.03,0.003549266,0.182,4.9,16.6,282,1.64,0,0
39133,0,0,63.1,-0.029,6438040,-3902387,78440255,13932213,0.332,111260,4.1,162466,128.6991882,0.002,0.018,0.041,0.018945502,0.17,4.2,11.3,191,1.54,0,0
39139,0,0,147.8,0.135,-15441534,46854509,120142926,9231069,0.616,158860,5.1,121154,94.46307722,0.002,0.018,0.078,0.007965069,0.198,4.5,14.4,279,1.433,0,0
39141,0,0,94.6,0.091,238879501,36797172,181003726,20744061,0.5,355079,3.9,76666,42.95046203,0,0.012,0.052,0.005452221,0.171,4.2,18.4,189,1.65,0,0
39143,1,1.708875901,8.4,-0.022,1921942,-1369574,28561766,4566904,0.27,62293,3,58518,55.3155993,0.003,0.098,0.028,0.003417752,0.193,4.3,10,102,1.35,0,0
39145,0,0,97.2,0.014,22513535,5768452,83180782,20488826,0.507,235266,3.9,75314,47.65236385,0.004,0.013,0.027,0.004381655,0.186,6.3,22.6,202,1.98,0,0
39147,0,0,16.7,0.208,4923753,17409367,21251389,5416225,0.372,86942,3.1,55178,38.66302281,0.003,0.05,0.025,0.005745043,0.186,4.1,12.1,70,1.24,0,0
39151,2,0.53965667,175.975,-0.0535,7116640.5,-24481189.5,117156469,19946021.25,0.4725,266449.25,4.225,370606,248.7181056,0.001,0.02,0.073,0.008634507,0.199,4.5,14.4,794,1.653,0,1
39153,2,0.369676884,364.025,-0.0035,78518373,-13774207.25,148967957.3,46954535.25,0.6485,435436.75,4.325,541013,506.00647,0.002,0.021,0.143,0.033087929,0.185,4.3,12,1267,1.838,0,1
39155,0,0,88.5,-0.03,28890490.5,-2041352.5,86608398.5,14314913,0.561,79752,4.45,197974,123.6786308,0.001,0.018,0.082,0.005000657,0.221,6.1,17.6,330,1.54,0,0
39157,0,0,41.8,-0.109,3351576,-11137856,31495813,1307577,0.398,102164,4.2,91987,62.59145445,0.003,0.026,0.006,0.00384837,0.2,4.3,12.3,153,1.25,0,0
39165,0,0,82.5,0.08,14340483,16861038,140475279,20425438,0.335,66979,4.1,234602,225.7456785,0.001,0.027,0.033,0.052599722,0.149,3.5,5.2,217,1.72,0,0
39167,0,0,110.5,-0.091,27194984,-40909213,107200890,59620004,0.588,373780,4.2,59911,36.6024002,0.005,0.011,0.012,0.006526347,0.216,5.4,15.9,213,1.63,0,0
40013,0,0,61,0.221,1422629,23863709,59641766,21078217,0.55,30773,4.1,47995,20.48733937,0.148,0.058,0.019,0.005125534,0.18,3,16.6,140,1.38,0,0
40019,0,0,58.9,0.767,6134850,454456551,48662510,15908111,0.42,80207,4.5,48111,22.59331218,0.074,0.071,0.064,0.011431897,0.172,3.4,17.7,162,1.305,0,0
40021,0,0,43.8,-0.125,7611968,-13880170,75348480,14753503,0.547,79439,4.3,48657,25.07215504,0.33,0.07,0.013,0.006371129,0.17,4,21,122,1.42,0,0
40027,0,0,179.4,-0.028,42797182,-14293361,325953088,65964532,0.539,264971,4.7,284014,203.4886272,0.037,0.084,0.046,0.043300682,0.138,2.8,11.9,331,1.69,0,0
40031,0,0,124.8,-0.012,6455495,-3230425,185604227,63917879,0.621,180128,4.6,120749,43.60039418,0.045,0.129,0.159,0.024546787,0.129,3.7,16.7,351,1.413,0,0
40039,0,0,5.7,-0.046,13859774,-1076883,1967951,2442944,0.126,13201,3.2,29003,11.32472827,0.027,0.18,0.032,0.012205634,0.141,2.5,18.2,70,1.07,0,0
40047,0,0,51.85,-0.0755,4457786.5,-6815682,38427691,12370320,0.32,73955.5,5.5,61056,22.27118934,0.018,0.122,0.041,0.009532233,0.165,3,15.2,325,1.505,0,0
40065,0,0,22.5,-0.095,19117557,-6974670,23741807,8694361,0.459,40229,4.5,24530,11.79975963,0.015,0.238,0.066,0.014064411,0.152,2.9,15.3,49,1.56,0,0
40071,0,0,22.8,0.095,641550,5174672,21215060,8026206,0.475,40733,4.5,43538,18.27909148,0.079,0.078,0.022,0.005259773,0.195,4.3,20.4,82,1.345,0,0
40101,1,1.470653117,100,0.091,11804469,14156712,13957809,13331730,0.379,40218,4.7,67997,32.3969229,0.179,0.06,0.107,0.007353266,0.171,3.9,15.6,264,1.43,0,0
40109,1,0.125402228,386.25,-0.074625,70095952.13,-51740651.88,458934710,71988484.75,0.68875,333259.625,5.8375,797434,434.3687726,0.024,0.171,0.148,0.033294291,0.14,3.1,16.9,3066,2.249,1,1
40115,0,0,13.4,-0.191,4183650,-7710236,19773428,4461559,0.362,23606,4.3,31127,25.52507556,0.164,0.056,0.01,0.007164198,0.185,3.4,20.6,94,1.33,0,0
40119,0,0,34,-0.079,16426237,-18421469,96637654,30473308,0.39,150920,3.4,81784,46.11722577,0.044,0.047,0.04,0.044079527,0.13,2.9,22.8,161,1.315,0,0
40123,0,0,35.6,-0.02,3014051,-1688739,26115094,6252750,0.329,56502,4.3,38284,20.51787048,0.104,0.052,0.02,0.007731689,0.166,3.1,15.3,180,1.5,0,0
40125,0,0,32.4,-0.08,1966250,-10069076,25335638,8839240,0.421,197010,4.9,72592,35.58325767,0.139,0.051,0.033,0.006915363,0.166,3.6,17.6,77,1.61,0,0
40137,1,2.31787312,35,-0.168,5551706,-15962465,17036067,27782607,0.407,91229,4.2,43143,19.14122742,0.049,0.075,0.017,0.006420509,0.203,4.3,15,86,1.39,0,0
40143,1,0.153479692,439.4,0.002285714,49164966.71,51641433.43,262237642.6,68195758.86,0.700285714,165457.1429,5.271428571,651552,441.0952919,0.045,0.124,0.099,0.031527798,0.148,3.2,14.1,2529,2.045,0,0
40147,0,0,41.5,-0.032,180700,-3587149,59407907,10664316,0.512,56393,4.2,51527,47.88666688,0.107,0.059,0.026,0.020882256,0.198,3.4,13,81,1.67,0,0
41001,0,0,5.5,-0.016,2705449,-569971,3634622,952964,0.264,19563,2,16124,2.029197899,0.012,0.041,0.009,0.00862069,0.265,4.6,15.4,21,1.28,0,0
41003,0,0,123.45,-0.1705,32341021,-101440063,776049856,2826887,0.5245,377884.5,4.35,93053,53.21229041,0.005,0.073,0.01,0.069197124,0.168,2.9,15.8,169,1.9,0,0
41005,0,0,33.55,-0.0735,1445255.5,-8198313.5,14507301,325467.5,0.4925,84465.5,4.3,418187,86.31249085,0.006,0.085,0.009,0.040761669,0.188,3.4,7.3,453,1.717,0,0
41007,0,0,9.3,-0.235,4088750,-14558972,8889081,800921,0.406,36673,3.8,40224,18.75349263,0.003,0.085,0.007,0.009944312,0.234,3.7,11,48,1.23,0,0
41011,0,0,68.5,-0.052,5775887,-10846928,70529389,2703627,0.511,75091,4.8,64487,15.60025317,0.021,0.064,0.007,0.011490688,0.265,4.9,15.9,166,1.26,0,0
41019,0,0,70.7,0.073,13194100,18062651,76122828,9066121,0.54,268171,3.9,110980,8.509257103,0.01,0.057,0.004,0.0102541,0.263,4.9,15,156,1.375,0,0
41027,0,0,383.15,-0.0555,36097863.5,-62251466,160515679,5493363,0.4795,624956,3.9,23382,17.29177686,0.006,0.315,0.005,0.014968779,0.163,3.2,10.9,25,1.39,0,0
41029,0,0,102.5333333,-0.033,6983789.667,-4103660.333,162931350.3,4728735,0.581,161881.3333,4.866666667,220944,30.65006578,0.009,0.125,0.006,0.012523535,0.226,4.4,14.8,471,1.837,0,0
41033,0,0,78.9,-0.03,4729344,-6675778,150504031,6367978,0.631,156062,4.3,87487,20.61387446,0.009,0.073,0.004,0.009612857,0.264,5,17,122,1.5,0,0
41035,0,0,47.7,-0.156,6188414,-36508321,119902558,9832550,0.53,192777,4.2,68238,4.433445745,0.036,0.127,0.007,0.009921158,0.217,6.2,18.5,105,1.71,0,0
41039,0,0,275.5,0.012,23538209,8832775,86309660,10447178,0.716,125965,4.2,382067,32.37429602,0.009,0.087,0.01,0.025634247,0.199,4.1,18.1,571,1.444,0,0
41041,0,0,12.7,-0.034,2083992,-3785432,17302444,1270673,0.508,85524,3.3,49962,19.67610211,0.026,0.091,0.004,0.01086826,0.293,4.3,13.6,50,1.235,0,0
41043,0,0,22.2,-0.159,2321825,-28523421,1356864996,713345,0.331,175848,3.7,129749,21.90360429,0.008,0.089,0.004,0.010528019,0.191,4.3,12.7,92,1.505,0,0
41045,0,0,11.1,0.049,2542510,3568758,14733235,1935406,0.318,46231,2.5,30571,1.193757582,0.008,0.334,0.01,0.012757188,0.168,4.1,21,44,1.52,0,0
41047,0,0,424.1,-0.141,47909856,-109467417,298573167,3276604,0.936,289897,7,347818,113.7546671,0.005,0.263,0.012,0.019409576,0.162,3.9,14.5,490,1.533,0,0
41051,0,0,322.8857143,-0.09,47021322.71,-92059188.14,440801099.9,19830294.57,0.657142857,484402.5714,5.485714286,812855,728.000189,0.006,0.114,0.053,0.071505988,0.139,3.3,12,1713,1.96,1,1
41067,0,0,153.4666667,-0.000666667,14044703,9877143,79234746,3282974.667,0.575333333,161167.3333,4.6,601592,320.704232,0.003,0.165,0.019,0.098525246,0.139,3.1,8.8,802,1.813,0,0
41071,0,0,20.85,0.0425,3672157.5,5557653.5,14619066.5,1674313.5,0.465,69478.5,3.45,107100,57.76171921,0.01,0.158,0.008,0.014061625,0.178,3.4,12.2,90,1.495,0,0
42001,0,0,51.9,0.202,5593214,61161670,38103000,11845156,0.682,156422,4.3,103009,76.66731461,0,0.069,0.014,0.006844062,0.211,3.3,8,76,1.33,0,0
42003,3,0.246701397,478.2,-0.015411765,87259521.12,4052436.294,471640717.6,27348989.68,0.591941176,486367.4118,5.317647059,1216045,643.0715883,0.001,0.02,0.127,0.036833341,0.193,4.1,11.7,4752,1.685,0,1
42007,0,0,107.4,-0.105,12974131,-22131545,22611984,6249596,0.568,288975,4.5,163929,145.5976182,0.001,0.015,0.058,0.005233973,0.22,4.5,11.2,194,1.67,0,0
42009,0,0,10.9,0.006,1290540,267367,14430041,2024598,0.304,52520,3.9,47888,18.2649598,0.001,0.012,0.005,0.003904945,0.234,4.7,10.5,40,1.29,0,0
42011,0,0,435.2,0.136333333,79885979,210389469,338221752,76656998.67,0.649333333,494442,5.066666667,421164,189.885611,0.001,0.203,0.042,0.01393044,0.176,4.3,11.4,757,1.907,0,1
42013,1,0.820822628,136.45,0.035,4000881.5,12047293,100750922.5,8333331.5,0.506,161858,4.45,121829,89.46048642,0,0.012,0.016,0.007108324,0.213,4.5,14.4,414,1.613,0,0
42015,1,1.657742486,227.35,0.0205,26914330,9265262.5,58670673.5,21819638.5,0.616,174628,4.55,60323,20.29849122,0.001,0.014,0.004,0.006879631,0.219,4.4,12.5,310,1.347,0,0
42017,0,0,105.825,-0.042,19023199,-10539543.25,63136091.5,12244308.25,0.50225,97654.5,4.15,628270,401.3322086,0.001,0.051,0.038,0.046831776,0.192,3.8,5.7,943,1.666,0,0
42021,0,0,194.6,-0.036,21445950,-16782646,44815079,9958504,0.566,263236,5.3,130192,73.02475693,0,0.016,0.032,0.004915817,0.232,5.3,14.7,384,1.405,0,0
42025,0,0,37.8,-0.048,-26733095,-3278115,9795988,2601273,0.556,56452,5.9,64182,64.96301335,0,0.045,0.018,0.005032564,0.217,5.4,11.9,68,1.3,0,0
42029,0,0,126.5666667,-0.091,22761661.33,-23217712.67,64239549.33,9815620,0.565333333,146863.6667,3.866666667,524989,270.0770511,0.001,0.073,0.057,0.051004878,0.168,3.2,6.7,806,1.536,0,0
42031,0,0,14.7,-0.033,5650715,-1623817,12839584,1424080,0.257,78441,4.9,38438,24.70056058,0.002,0.009,0.01,0.005385296,0.203,4.9,15.3,57,1.33,0,0
42033,0,0,193.85,-0.0965,30144631,-55225252,77614485.5,13887709.5,0.537,598272.5,5.2,79255,26.73275946,0.002,0.029,0.025,0.005009148,0.21,5.2,15.4,241,1.44,0,0
42037,0,0,15.5,-0.034,4038587,-1929534,6754899,1711260,0.47,67476,3,64964,51.91966467,0.001,0.027,0.018,0.011390924,0.201,4.8,12.3,143,1.235,0,0
42039,0,0,62.1,0.001,9683015,168069,17956070,8228833,0.386,382406,3,84629,32.27835511,0,0.013,0.018,0.004738328,0.212,4.7,13.4,170,1.26,0,0
42041,0,0,93.1,0.1345,52327533,25907420.5,151232425.5,5470207.5,0.6425,115903.5,3.85,253370,179.3342375,0.001,0.037,0.035,0.039775822,0.188,3.4,7.3,343,1.6,0,0
42043,2,0.718651522,594.7,0.09275,276477079.3,134991331.3,650751833.8,46371399.75,0.751,864548.5,5.375,278299,204.7065868,0.001,0.089,0.179,0.041074528,0.174,4,13.2,1041,2.025,0,0
42045,2,0.352891149,235.7428571,-0.071142857,39964379.29,-33676091.43,137766009.1,17285685.57,0.540857143,224385.8571,4.814285714,566747,1190.424489,0.001,0.037,0.209,0.055068664,0.168,4,8.8,1267,1.536,0,0
42049,0,0,174.1,-0.133333333,45719694,11248152,113978072,7392210.667,0.533333333,94849.66667,5.566666667,269728,130.3274104,0.002,0.041,0.069,0.017002313,0.186,4.6,15.3,869,1.51,0,0
42051,0,0,56.6,-0.253,964898,-26204948,8513397,3938273,0.423,107620,4,129274,63.15390364,0,0.011,0.039,0.00335721,0.217,5.9,14.6,210,1.25,0,0
42055,0,0,66.8,0.0675,81980572.5,15323239.5,30018500,12537349,0.3785,129619,4.25,155027,77.51160856,0.001,0.054,0.036,0.008159869,0.201,3.8,11,299,1.48,0,0
42069,1,0.476930855,107.2666667,0.006,10628121.67,5522238.333,150078747.7,9796211,0.545333333,158479.3333,4.666666667,209674,176.4611316,0,0.071,0.026,0.026698589,0.203,4.9,14.2,570,1.7,0,0
42071,0,0,157.5,0.025333333,29871092,15092589.33,146753108.7,14608025,0.591666667,350024,4.566666667,545724,223.2363372,0.001,0.103,0.036,0.021422917,0.184,3.4,7.9,751,1.693,0,0
42073,0,0,84.2,-0.236,3049761,-23528974,40001305,4105992,0.628,80460,4.7,85512,92.17805487,0.001,0.014,0.036,0.004970063,0.225,5.1,15.8,121,1.28,0,0
42075,0,0,82,-0.025,7280243,-5948889,23105000,15966986,0.565,167583,5.1,141793,151.3149638,0,0.126,0.02,0.013660759,0.199,3.9,10,145,1.63,0,0
42077,1,0.270769364,964.75,-0.035,303494720.5,-78520643.5,1090214794,113834338.5,0.6675,720053,5.3,369318,413.0741814,0.001,0.236,0.054,0.032939093,0.171,4.5,12,1172,1.927,0,0
